age,education,balance,subscribed,marital_married,marital_single,default_yes,housing_yes,loan_yes,job_C2,job_C3
0.20588235294117646,1,-0.5333874768154386,0,1,0,0,0,0,1,0
0.20588235294117646,3,-0.0002117811418151965,0,0,1,0,1,0,0,1
0.6470588235294118,1,-0.10850790375215864,0,1,0,0,0,0,0,0
0.47058823529411764,1,3.1603075762655704,0,0,0,0,0,0,0,0
0.32352941176470584,3,-0.19222147092334438,0,1,0,0,1,1,0,1
0.5441176470588235,3,-0.30981910099715293,0,1,0,0,0,0,0,0
0.6029411764705882,3,-0.4686091212663068,0,0,1,0,0,1,0,1
0.32352941176470584,3,0.8435678244725172,0,0,1,0,1,0,0,0
0.25,2,-0.3958580450342049,0,0,1,0,1,1,1,0
0.5588235294117647,3,0.06356998432194537,0,1,0,0,0,0,0,1
0.5294117647058824,1,0.390783729018842,1,1,0,0,0,0,0,1
0.36764705882352944,2,-0.4686091212663068,0,1,0,0,1,1,0,1
0.4117647058823529,3,0.29643986760369617,0,1,0,0,1,0,0,0
0.1764705882352941,2,0.08283739263912303,0,1,0,0,1,0,1,0
0.23529411764705876,3,-0.4579788270223467,0,1,0,1,1,0,0,1
0.2941176470588235,3,-0.3762584400219035,0,1,0,0,0,1,0,1
0.4558823529411764,3,-0.4672803344858118,0,1,0,0,0,0,0,1
0.14705882352941174,3,-0.3629705722169534,0,1,0,0,1,0,0,1
0.16176470588235292,2,-0.39918001198544245,0,0,1,0,1,0,1,0
0.3970588235294118,2,-0.37858381688776976,0,1,0,0,1,0,1,0
0.42647058823529405,2,0.8930651320459564,1,0,0,0,0,0,0,1
0.1029411764705882,2,0.3858007785919857,0,0,1,0,1,0,0,0
0.25,3,-0.35599444161935456,0,0,1,0,0,0,0,1
0.3382352941176471,1,-0.4686091212663068,0,1,0,0,1,1,1,0
0.4558823529411764,1,-0.3373914266924244,0,1,0,0,1,0,1,0
0.4411764705882353,2,0.2087399400910254,0,1,0,0,1,0,1,0
0.38235294117647056,3,1.3418628671581465,0,1,0,0,0,0,0,1
0.05882352941176472,2,-0.20949569906977952,0,0,1,0,0,0,0,0
0.27941176470588236,2,-0.4686091212663068,0,0,1,0,1,0,1,0
0.19117647058823528,3,2.333802198797673,0,0,1,0,1,0,0,1
0.6029411764705882,1,3.2725900592173987,1,0,1,0,0,0,1,0
0.16176470588235292,2,-0.15435104767923655,0,1,0,0,1,0,0,1
0.5735294117647058,3,-0.3035073637898016,0,1,0,0,0,0,1,0
0.6029411764705882,1,-0.4503383030345004,0,1,0,0,0,0,0,0
0.27941176470588236,2,-0.5151166585836322,0,1,0,0,0,0,1,0
0.47058823529411764,2,-0.5945116687182092,0,1,0,0,1,0,1,0
0.3382352941176471,2,-0.600159012535313,0,1,0,0,1,0,0,1
0.16176470588235292,2,-0.4686091212663068,0,0,1,0,1,0,1,0
0.3088235294117647,1,-0.22510894374059592,0,1,0,0,1,0,0,1
0.2647058823529411,3,-0.33805582008267193,1,1,0,0,1,0,0,1
0.5,1,1.953104786185852,0,0,0,0,1,0,1,0
0.11764705882352938,2,-0.3131410679483904,0,0,1,0,1,0,1,0
0.2941176470588235,2,-0.4686091212663068,0,1,0,0,1,0,1,0
0.2941176470588235,1,0.7621796341671977,0,1,0,0,1,0,1,0
0.5882352941176471,3,2.745726100751127,1,1,0,0,0,0,0,0
0.2647058823529411,2,-0.027451910141962934,0,1,0,0,1,0,1,0
0.32352941176470584,1,-0.46595154770531677,0,1,0,0,1,0,1,0
0.38235294117647056,1,-0.4483451228637579,0,1,0,0,0,0,1,0
0.42647058823529405,3,1.7282076235870711,0,1,0,0,0,0,0,1
0.42647058823529405,2,-0.36828571933893345,0,1,0,0,1,0,1,0
0.19117647058823528,2,-0.13475144266693512,0,1,0,0,0,0,1,0
0.23529411764705876,2,-0.4323996814978177,0,1,0,0,1,0,1,0
0.20588235294117646,3,-0.05668521931285319,0,0,1,0,1,0,0,1
0.13235294117647056,1,-0.4686091212663068,0,0,1,0,1,1,1,0
0.23529411764705876,2,-0.4686091212663068,0,1,0,0,0,0,1,0
0.20588235294117646,2,-0.4543246633759854,0,1,0,0,1,0,1,0
0.32352941176470584,2,-0.37293647307066596,0,1,0,0,1,0,1,0
0.22058823529411764,2,-0.26497254715544627,0,1,0,0,1,0,0,1
0.2647058823529411,3,1.5581229156837098,0,0,1,0,0,0,1,0
0.27941176470588236,1,-0.4128000764855163,0,1,0,0,1,1,1,0
0.2941176470588235,1,2.0843224807597345,0,1,0,0,1,0,1,0
0.23529411764705876,3,1.0312589572174375,0,0,0,0,1,0,1,0
0.13235294117647056,2,-0.29686342988732656,1,0,1,0,0,1,1,0
